GaiaDR3_ID,cluster,subgroup,data_catalog,Prot_source,Prot,mem_prob_hdbscan,mem_prob_source,dr3_parallax_zpt_corrected,dr3_ruwe,G_0,BPRP_0,e_BPRP_0,dustmap,fiducial_age_Myr,cmd_exclude,dered_exclude,phot_exclude
2128096616604445312,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,6.96102,0.935,0.935,0.9234948884505056,1.0354042,14.556941631418447,0.7415387767754357,0.017259307722298903,Edenhofer,1004,0,0,0
2128105550136530816,NGC6811,NGC6811,GodoyRivera2021,Santos2019,12.166344,0.243,0.243,1.069123183261975,1.0458593,17.00328335565017,1.4864757846432428,0.023018540452226652,Edenhofer,1004,0,0,0
2128122008451548672,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,2.500667,0.653,0.653,0.9153434109236147,1.030812,13.23640450553098,0.5154499206011337,0.014592480418409721,Edenhofer,1004,0,0,0
2128124929029257728,NGC6811,NGC6811,Long2023,Long2023,10.202,0.954,0.954,0.910129518185521,0.98271924,13.595731140199913,0.5706838256939969,0.015502080519334027,Edenhofer,1004,0,0,0
2128132075854976896,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,3.043667,1,1,0.9077404431297851,1.0275397,13.867300627397583,0.6251262959001291,0.014712707722550268,Edenhofer,1004,0,0,0
2128132282013368960,NGC6811,NGC6811,GodoyRivera2021;Curtis2020,Santos2019;Curtis2019a,11.228065,0.318,0.318,0.8411383938691605,1.028944,16.99313440259337,1.433518522143299,0.02233022091304752,Edenhofer,1004,0,0,0
2128135546188203904,NGC6811,NGC6811,GodoyRivera2021,Santos2021,6.892914,0.971,0.971,0.8969290202534883,0.99079514,13.726918348271697,0.7165682337594561,0.0148373026377275,Edenhofer,1004,0,0,0
145196252820109440,Taurus,Taurus_C5,Long2023,Long2023,9.598,NULL,0.9,6.353302624083204,1.0581295,15.5003768277949,4.002666290087824,0.3077324563862752,Edenhofer,2.01,0,0,0
145209339585095424,Taurus,Taurus_C5,Long2023,Long2023,0.742,NULL,0.9,6.429360028060447,1.198701,19.522764763147027,2.3459780437005344,0.6502715170724309,Bayestar,2.01,0,0,0
2075877717032766976,NGC6866,NGC6866,Long2023,Long2023,1.918,0.38,0.38,0.661185332587034,1.0738186,10.864310787697555,0.15256133402926447,0.03314280929292757,Bayestar,735,0,0,0
2076064702727096576,NGC6866,NGC6866,Long2023,Long2023,4.924,0.722,0.722,0.7130901148397386,1.0280659,14.708468174586296,0.6431571304868697,0.03572648140250628,Bayestar,735,0,0,0
2076065419973653632,NGC6866,NGC6866,Long2023,Long2023,0.106,0.322,0.322,0.7086582651910086,0.98815584,11.802253508205652,0.2796980987565708,0.03452020483825887,Bayestar,735,0,0,0
2076066214555648128,NGC6866,NGC6866,Long2023,Long2023,5.834,0.876,0.876,0.7161153624305047,1.0263324,14.968754525131702,0.7332128426861763,0.021486786613715645,Bayestar,735,0,0,0
2076298207205146240,NGC6819,NGC6819,Long2023;Curtis2020,Meibom2015;Long2023,22.843,0.348,0.348,0.4950397967061743,1.0245224,17.839637965773164,1.1459053230219483,0.06250631160319017,Bayestar,2310,0,0,0
2076299860780295936,NGC6819,NGC6819,Long2023,Long2023,30.033,0.577,0.577,0.3551137758923214,1.2372192,12.691756550375462,1.24122238644495,0.0882137548902766,Bayestar,2310,1,0,0
145220064117853696,Taurus,Taurus_C5,Long2023,Long2023,2.919,NULL,0.9,6.13407921293166,1.2417822,17.324268115575556,3.3404024413595748,0.46135288163549765,Edenhofer,2.01,0,0,0
147232651433766528,Hyades,Hyades,Douglas2019,Douglas2019,1.83,NULL,0.9,20.53840782322876,1.0597734,12.903985,2.5290155,0.014326673125748795,Edenhofer,775,0,0,0
149369139966814976,Taurus,Taurus_C6,Long2023,Long2023,3.909,NULL,0.9,7.694365823420459,1.0954946,14.735474592717283,3.2997651283805296,0.05507122395235747,Edenhofer,1.57,0,0,0
151102790629500288,Taurus,Taurus_C6,Long2023,Long2023,1.157,NULL,0.9,7.850219733023668,1.0950154,18.978282596602483,3.837188066155671,0.20296167384935196,Edenhofer,1.57,0,0,0
2076071093638513536,NGC6866,NGC6866,Long2023,Long2023,3.074,0.81,0.81,0.7160405863076317,1.0454955,14.640825596390606,0.6588965422171355,0.07078513550690309,Bayestar,735,0,0,0
2076298039714190976,NGC6819,NGC6819,Long2023,Long2023,23.412,0.713,0.713,0.4175751855972328,0.98363227,12.933155050263405,1.2709120853723526,0.03425848692345517,Bayestar,2310,1,0,0
2076298211512782208,NGC6819,NGC6819,Curtis2020,Meibom2015,21.68,0.279,0.279,0.1878876156118346,1.0334975,17.479059050263405,1.0287407853723525,0.05345161802892126,Bayestar,2310,0,0,0
2076298619522014336,NGC6819,NGC6819,Long2023,Long2023,23.603,0.382,0.382,0.3314807322695039,1.0043211,18.026906959570525,1.177654413438058,0.056036190003526894,Bayestar,2310,0,0,0
2076298898707576448,NGC6819,NGC6819,Long2023,Long2023,7.055,0.873,0.873,0.4113389993578963,1.0344872,15.039186160962194,0.8308526205036582,0.0204028915049221,Bayestar,2310,0,0,0
2076298898707580416,NGC6819,NGC6819,Long2023,Long2023,13.773,0.627,0.627,0.3894524702886466,0.9272504,14.706039160962193,0.8719302605036581,0.020677628230800937,Bayestar,2310,0,0,0
2076299757701051648,NGC6819,NGC6819,Long2023,Long2023,13.157,0.971,0.971,0.4180475568041659,0.93491566,14.295894160962193,0.8994227805036581,0.0190460929685632,Bayestar,2310,0,0,0
2076299860780293376,NGC6819,NGC6819,Long2023,Long2023,21.404,0.75,0.75,0.4538609548880257,0.9843533,15.108084,0.8361397,0.014683384531359141,Bayestar,2310,0,0,0
2076393525425762944,NGC6819,NGC6819,Long2023,Long2023,10.649,0.874,0.874,0.3973634674410969,0.935017,14.582445118717073,0.6944980393284559,0.029306416185296617,Bayestar,2310,0,0,0
2076393869023076608,NGC6819,NGC6819,Long2023,Long2023,22.476,1,1,0.377197410012066,0.9404054,12.531278118717074,1.270705239328456,0.08381455130704044,Bayestar,2310,1,0,0
2076394448828275584,NGC6819,NGC6819,Long2023,Long2023,13.773,0.776,0.776,0.3801507431950831,0.98660433,12.35489326188779,1.2124865867676258,0.09280072782528642,Bayestar,2310,1,0,0
2076488422713126400,NGC6819,NGC6819,Long2023,Long2023,18.182,0.418,0.418,0.3109676791356293,1.0043314,16.498113309797645,0.8136946253566885,0.08413841787627895,Bayestar,2310,0,0,0
2076489217294038528,NGC6819,NGC6819,Long2023,Long2023,20.641,0.668,0.668,0.30774932315206,0.9600401,16.972448965773165,0.9020146230219483,0.026633084901534463,Bayestar,2310,0,0,0
2076490282445801216,NGC6819,NGC6819,Long2023,Long2023,4.278,0.795,0.795,0.3916834075956498,0.92964256,14.412059385803937,0.6759511316058635,0.039095967365003016,Bayestar,2310,0,0,0
2079958966750150272,NGC6811,NGC6811,Curtis2020;GodoyRivera2021,Curtis2019a,12.17,NULL,0.7,1.9534737780868707,18.022972,15.60380676977497,0.9176657547744772,0.019418974005673915,Bayestar,1004,0,0,0
2080094962594686592,NGC6811,NGC6811,GodoyRivera2021,Santos2021,28.939312,0.516,0.516,0.9466226518920147,0.942877,15.253501784378777,0.9368835511387015,0.01475219586471637,Edenhofer,1004,0,0,0
2081881905204354048,NGC6866,NGC6866,Long2023,Long2023,0.632,0.505,0.505,0.6878782857780881,0.9911958,13.400985945973396,0.42614630796833036,0.10941863297595643,Bayestar,735,0,0,0
2081884933168896640,NGC6866,NGC6866,Long2023,Long2023,8.866,0.511,0.511,0.7625787432153296,1.0114696,16.262741218553483,1.027090170041304,0.017126219489681814,Edenhofer,735,0,0,0
2128102526479557888,NGC6811,NGC6811,GodoyRivera2021,Santos2019,11.835547,0.713,0.713,0.9413226118520308,0.9904689,16.948416095422505,1.5911384865773077,0.022731095450921533,Edenhofer,1004,0,0,0
2128128055765212416,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.971102,0.566,0.566,0.863119652133836,1.0024127,15.620611395688499,0.9401057024326358,0.016573416074814475,Edenhofer,1004,0,0,0
2128131418719632000,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.768296,1,1,0.8862991438197388,0.9687647,16.0323584475591,1.0499153094320777,0.01657196435660548,Edenhofer,1004,0,0,0
2128132385092596352,NGC6811,NGC6811,Long2023,Long2023,1.967,1,1,0.8845100544999606,0.9582218,12.24022860233437,0.37914555128529015,0.01474664297457645,Edenhofer,1004,0,0,0
2128144926397113728,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,6.626193,0.812,0.812,0.8872383626925151,1.0012318,14.408096914722726,0.7103306410399065,0.015134783636734811,Edenhofer,1004,0,0,0
2128145957189232256,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,8.084977,0.985,0.985,0.9109152172621372,0.98558307,14.446741517369322,0.7251631772288079,0.015270375956320937,Edenhofer,1004,0,0,0
2128149668040979456,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,12.806333,0.963,0.963,0.9077519478015197,1.0486078,17.48262783327873,1.5332283870014147,0.02318772114826316,Edenhofer,1004,0,0,0
2128155161299953024,NGC6811,NGC6811,GodoyRivera2021;Curtis2020,Santos2019;Curtis2019a,12.1,0.301,0.301,0.7389897597888095,0.98612016,16.760632728339015,1.2722441443650365,0.07625682036805231,Bayestar,1004,0,0,0
2128179114337220608,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2019;Curtis2019a;Santos2019,12.255121,0.826,0.826,0.8779364823453383,0.9876861,16.87187651482528,1.3098797578236256,0.02248849751553684,Edenhofer,1004,0,0,0
2076393692917498368,NGC6819,NGC6819,Long2023,Long2023,8.94,0.775,0.775,0.37970772018850524,1.0295851,12.716542407473147,1.3873925151919007,0.12642271531778992,Bayestar,2310,1,0,0
2076393765943851904,NGC6819,NGC6819,Long2023,Long2023,5.453,0.708,0.708,0.4206743575829725,0.9554207,14.662316482886583,0.8196100615109742,0.08895017226504832,Bayestar,2310,0,0,0
2076485643881116416,NGC6819,NGC6819,Long2023,Long2023,13.984,0.928,0.928,0.40312654274851173,0.9775884,15.862330050263404,0.7065343253723526,0.04084802466004489,Bayestar,2310,0,0,0
2076487563719615744,NGC6819,NGC6819,Long2023;Curtis2020,Meibom2015;Long2023,21.224,0.305,0.305,0.43725957015999695,1.0120211,17.221558728339016,0.9812704443650364,0.05699373987654544,Bayestar,2310,0,0,0
2076487774185027456,NGC6819,NGC6819,Long2023,Long2023,17.222,0.971,0.971,0.3929611302720911,1.0109636,14.856461,1.2286758,0.014243838316732666,Bayestar,2310,1,0,0
2076488358300516352,NGC6819,NGC6819,Long2023,Long2023,8.764,0.761,0.761,0.4049328432653418,0.9705723,15.377134906072975,0.7165519881725454,0.046746514499539,Bayestar,2310,0,0,0
2076581915563311232,NGC6819,NGC6819,Long2023,Long2023,21.587,0.361,0.361,0.36783879293169186,1.0031058,17.725987728339014,1.0945326443650365,0.07055910485503601,Bayestar,2310,0,0,0
2080469827339292672,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,2.089667,1,1,0.90140316276413,0.9578344,13.342067712005102,0.5252317105932918,0.014967772995717077,Edenhofer,1004,0,0,0
2081878885854913664,NGC6866,NGC6866,Long2023,Long2023,6.441,0.922,0.922,0.7343559056409968,1.0485889,15.070239215348026,0.7759916908729217,0.016196140858728964,Edenhofer,735,0,0,0
2081881565914461056,NGC6866,NGC6866,Long2023,Long2023,7.51,0.789,0.789,0.6607424132517689,0.97597986,15.141518219243885,0.7303324600731611,0.15352151117556392,Bayestar,735,0,0,0
2081881699045620992,NGC6866,NGC6866,Long2023,Long2023,4.468,0.585,0.585,0.7050523179221926,0.9299975,11.740183987465024,0.26606574299499985,0.05507844052405983,Bayestar,735,0,0,0
2081884692650747648,NGC6866,NGC6866,Long2023,Long2023,8.552,0.663,0.663,0.7743491275441533,0.98109233,16.10467055663053,0.9889348855366418,0.01655022855456169,Edenhofer,735,0,0,0
2082070544473418880,NGC6866,NGC6866,Long2023,Long2023,9.564,0.728,0.728,0.7196514592117786,0.93434644,16.53346213294971,1.0719433325833083,0.06676450674284728,Bayestar,735,0,0,0
2128094864257815552,NGC6811,NGC6811,Long2023,Long2023,0.497,0.553,0.553,0.8539982329492033,1.0767071,12.822095416208365,0.480943876164835,0.01612917331721334,Edenhofer,1004,0,0,0
2128108539434091392,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,5.79393,0.874,0.874,0.911972595369409,0.939776,14.255205333138358,0.6824042850267956,0.015129083159246201,Edenhofer,1004,0,0,0
2128108814312039040,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.958777,0.805,0.805,0.8678200620513086,0.9153408,15.950184455854203,1.032845507310248,0.01753681269545984,Edenhofer,1004,0,0,0
2128108981810511616,NGC6811,NGC6811,Curtis2020;GodoyRivera2021,Curtis2019a,15.96,0.261,0.261,0.9669107858745308,1.0663844,18.249441036142272,2.0696188678412657,0.04581799562685069,Edenhofer,1004,0,0,0
2076394624937384448,NGC6819,NGC6819,Long2023,Long2023,18.438,0.75,0.75,0.46878802728469104,0.9842531,16.948372643848778,0.9290757820146323,0.021395315520882318,Bayestar,2310,0,0,0
2076394865455603456,NGC6819,NGC6819,Long2023,Long2023,10.333,0.767,0.767,0.4291189240383535,0.97605175,15.055951118717074,0.657024389328456,0.03469754997201617,Bayestar,2310,0,0,0
2076395891938135552,NGC6819,NGC6819,Long2023,Long2023,19.645,0.399,0.399,0.35476777222728867,0.9846649,17.281785118717075,0.9474458393284558,0.0369612237419195,Bayestar,2310,0,0,0
2076487671105791872,NGC6819,NGC6819,Long2023,Long2023,6.471,0.753,0.753,0.3822370611115753,0.98012495,14.537689552915424,0.8476727230976808,0.09219057855595952,Bayestar,2310,0,0,0
2076488869389770368,NGC6819,NGC6819,Long2023,Long2023,22.343,0.553,0.553,0.3807423651240715,0.9584814,17.389584812829256,0.9913451067154406,0.10581193343847252,Bayestar,2310,0,0,0
2076488942416130688,NGC6819,NGC6819,Long2023,Long2023,5.608,1,1,0.4078241138148624,1.0317206,14.420414643848776,0.7677426820146322,0.038891101750667886,Bayestar,2310,0,0,0
2076582057305467392,NGC6819,NGC6819,Long2023;Curtis2020,Meibom2015;Long2023,18.2125,0.728,0.728,0.45063310245181804,0.9442967,16.742550728339015,0.9062544443650364,0.030130281733981596,Bayestar,2310,0,0,0
2076582607061335424,NGC6819,NGC6819,Long2023,Long2023,18.591,0.814,0.814,0.4103292522974029,0.9656915,14.075037728339016,0.8023993043650365,0.03930093266735623,Bayestar,2310,0,0,0
2076582710140560000,NGC6819,NGC6819,Long2023,Long2023,13.773,1,1,0.4030895036665413,0.95986336,12.475310728339018,1.2159296443650365,0.0389745432663629,Bayestar,2310,1,0,0
2080089976131469568,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,14.452333,0.697,0.697,0.8528264652831232,0.9963645,18.093184158742297,1.7437334053999602,0.031081302383635778,Edenhofer,1004,0,0,0
2080097058538601088,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,4.789868,1,1,0.9133167811898066,0.9929925,14.21361688007814,0.6711155163146664,0.01557260746283162,Edenhofer,1004,0,0,0
2081881462835279872,NGC6866,NGC6866,Long2023,Long2023,8.986,0.708,0.708,0.7077302020969526,0.9572384,15.63802444416809,0.8366027298370362,0.09987357193784678,Bayestar,735,0,0,0
2128019994389145728,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,11.352811,0.557,0.557,0.9036705996600388,1.0117836,15.39369036197146,0.9072976079394338,0.015999727450885827,Edenhofer,1004,0,0,0
2128108436354871936,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,13.287,0.809,0.809,0.9609157070682964,1.0147017,17.442601895444614,1.522384763141479,0.02449054938400626,Edenhofer,1004,0,0,0
2128108608153592576,NGC6811,NGC6811,Long2023,Long2023,13.618,0.316,0.316,1.0401538544124642,1.0772187,18.364475041433387,1.8833443889885795,0.05644974352747461,Edenhofer,1004,0,0,0
2128114964704946048,NGC6811,NGC6811,Long2023,Long2023,13.609,0.501,0.501,0.928620639734,1.0158986,17.0207160273848,1.3688109398097874,0.020429143903336656,Edenhofer,1004,0,0,0
2128118572477647360,NGC6811,NGC6811,GodoyRivera2021,Meibom2011a,0.96,0.289,0.289,1.0026853089884682,3.6656106,12.832126241851821,0.5639040007411943,0.016879207000781025,Edenhofer,1004,0,0,0
2128122283329454208,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.413272,0.663,0.663,0.8817967943478698,1.0019499,15.020772945127499,0.8242899686155343,0.015446581101630844,Edenhofer,1004,0,0,0
2128125135187725696,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,0.918667,1,1,0.9008027845690797,1.0265307,13.219082967818775,0.5208106075654675,0.014779436394081875,Edenhofer,1004,0,0,0
2128126131620097280,NGC6811,NGC6811,GodoyRivera2021,Santos2019,11.672298,0.601,0.601,0.858524846470803,1.0006613,16.53604868096478,1.4408989740664822,0.019004891625555735,Edenhofer,1004,0,0,0
2128130426587581440,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,6.303855,1,1,0.8837525194055326,1.0258029,14.345506166047848,0.6980675865370859,0.014984945772649952,Edenhofer,1004,0,0,0
2076389294867537920,NGC6819,NGC6819,Long2023,Long2023,22.323,0.624,0.624,0.3761524434666066,0.9803508,16.82064029198277,0.8961337003661394,0.07733974058124,Bayestar,2310,0,0,0
2076487258788894208,NGC6819,NGC6819,Long2023,Long2023,19.928,1,1,0.3887506154694272,0.944165,14.780493080481097,0.829627110251829,0.07822809197491028,Bayestar,2310,0,0,0
2076581675049058176,NGC6819,NGC6819,Long2023,Long2023,2.366,1,1,0.39176524694416487,1.044179,14.594566728339018,0.7620941443650365,0.04542403701727898,Bayestar,2310,0,0,0
2076582121721405440,NGC6819,NGC6819,Long2023,Long2023,21.915,0.565,0.565,0.4955350494873243,1.0510125,17.359560728339016,1.0236517443650366,0.07651557383955779,Bayestar,2310,0,0,0
2080057785357418240,NGC6811,NGC6811,GodoyRivera2021;Curtis2020,Santos2021;Curtis2019a,9.927541,0.385,0.385,0.8658458693624621,0.9981943,14.81807278658935,0.7685719119409389,0.01615641071259516,Edenhofer,1004,0,0,0
2080086407019699200,NGC6811,NGC6811,Long2023,Long2023,27.623,1,1,0.8969818811697008,0.81676,10.928561494928788,1.0518396614772991,0.015197520737918016,Edenhofer,1004,1,0,0
2080094000522047872,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2019;Curtis2019a;Santos2019,10.739399,0.421,0.421,1.0346436782779955,1.0444287,16.705685348474187,1.2493392310771099,0.01608552295867995,Edenhofer,1004,0,0,0
2081877889422566784,NGC6866,NGC6866,Long2023,Long2023,10.382,0.471,0.471,0.7279253825657149,1.0051975,16.905946749712705,1.1548172621436597,0.10812215863181762,Bayestar,735,0,0,0
2081879847927756160,NGC6866,NGC6866,Long2023,Long2023,13.592,0.929,0.929,0.7406512079112902,0.9731584,14.205899787697554,0.5802680640292645,0.06441542508493567,Bayestar,735,0,0,0
2081881978231400704,NGC6866,NGC6866,Long2023,Long2023,0.506,1,1,0.7025035840530509,0.98508596,12.891031885729195,0.3594932015287161,0.06175509199393428,Bayestar,735,0,0,0
2082088377177734528,NGC6866,NGC6866,Long2023,Long2023,7.913,NULL,0.988,0.7139150409711451,1.0026244,15.297704227114439,0.7727762283881665,0.0659853208025149,Bayestar,735,0,0,0
2128006662810036224,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.907028,NULL,0.934,0.9230388386722747,0.9080611,15.972441115747582,1.0250608373938548,0.01777627421097096,Edenhofer,1004,0,0,0
2128102217241911552,NGC6811,NGC6811,Long2023,Long2023,31.648,1,1,0.8988722321116968,0.9323444,10.806936006587364,1.0761532505964266,0.015314790313143894,Edenhofer,1004,1,0,0
2128107783519544448,NGC6811,NGC6811,Long2023;Curtis2020,Long2023;Curtis2019a,12.454333,0.844,0.844,0.9280119982745616,0.9563692,17.674186883155745,1.6451919816772165,0.029702063476539104,Edenhofer,1004,0,0,0
2128108706931869440,NGC6811,NGC6811,Long2023,Long2023,0.511,0.449,0.449,0.8792736556550564,0.8653131,11.502669225540972,0.37021303947835377,0.01470955274177396,Edenhofer,1004,0,0,0
2128109089189944448,NGC6811,NGC6811,Long2023,Long2023,0.669,0.497,0.497,0.8990417761508367,1.1114435,13.10409958823924,0.4966750112583092,0.014683679267642268,Edenhofer,1004,0,0,0
2128119087873695232,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.197003,0.52,0.52,0.9250355212222455,1.0131203,15.0869797839418,0.8717507163092059,0.015265474270703443,Edenhofer,1004,0,0,0
2128122420768295808,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.961672,1,1,0.890062627964615,1.0384998,15.616469192114453,0.9438420000548405,0.016435248009754676,Edenhofer,1004,0,0,0
2128124722870854784,NGC6811,NGC6811,Long2023,Long2023,6.311,0.625,0.625,0.8862598587865526,1.0037909,16.383138300835213,1.1825847835804102,0.018847057064206224,Edenhofer,1004,0,0,0
2128128360702575616,NGC6811,NGC6811,Long2023,Long2023,0.114,0.374,0.374,0.883154029388443,0.9700993,11.955300987608194,0.40132286030695086,0.015098851378331708,Edenhofer,1004,0,0,0
